Customer_ID,Age,Gender,Income,Marital_Status,Education,Occupation,Location,Annual_Spending,Purchase_Frequency,Average_Order_Value,Product_Category_Preference,Last_Purchase_Days,Online_Purchases,Store_Purchases
CUST-04607,28,Female,79122.96,Married,Bachelor,Manager,Urban,3877.89,26,163.78,Electronics,46,18,9
CUST-04608,54,Female,,Married,Bachelor,Retired,Urban,2577.25,18,163.57,Home,29,12,7
CUST-04609,33,Non-binary,198168.39,Married,Bachelor,Professional,Urban,10959.88,24,390.28,Home,41,11,14
CUST-04610,25,Male,111925.44,Married,Bachelor,Entrepreneur,Urban,7184.21,33,219.57,Fashion,48,26,5
CUST-04611,27,Male,95468.72,Single,High School,Professional,Suburban,6362.03,21,288.43,Books,52,17,4
CUST-04612,19,Male,99517.99,Divorced,Bachelor,Technician,Urban,5389.26,45,114.22,Fashion,113,19,27
CUST-04613,18,Male,38621.12,Married,High School,Professional,Urban,2583.41,7,389.97,Beauty,82,4,1
CUST-04614,41,Male,85321.39,Single,Bachelor,Professional,Urban,4360.03,19,234.31,Fashion,69,11,10
CUST-04615,44,Male,56374.39,Single,Master,Manager,Urban,4948.86,28,209.07,Home,182,17,11
CUST-04616,38,Female,96226.67,Divorced,Bachelor,Retired,Urban,3359.64,28,97.26,Groceries,128,13,14
CUST-04617,38,Male,162701.66,Married,Master,Manager,Urban,5269.8,42,122.99,Home,51,21,19
CUST-04618,26,Female,18000.0,Married,Bachelor,Professional,Suburban,2429.08,12,190.31,Sports,66,4,7
CUST-04619,27,Female,75063.65,Married,Master,Service,Suburban,5409.63,20,326.38,Sports,50,6,14
CUST-04620,31,Male,41041.3,Married,High School,Student,Urban,1142.32,14,87.14,Sports,122,5,11
CUST-04621,24,Male,67152.84,Married,High School,Professional,Suburban,3302.02,30,96.66,Fashion,105,16,15
CUST-04622,36,Male,76397.23,Divorced,Master,Student,Urban,7934.69,28,279.68,Electronics,41,20,9
CUST-04623,24,Male,41805.02,Single,PhD,Entrepreneur,Urban,2055.22,9,238.92,Groceries,178,4,7
CUST-04624,27,Female,112728.22,Married,Master,Manager,Urban,5318.09,34,147.69,Electronics,24,29,7
CUST-04625,53,Non-binary,171234.48,Married,Master,Student,Suburban,9532.4,34,220.09,Beauty,30,14,18
CUST-04626,24,Non-binary,57695.58,Married,Bachelor,Professional,Rural,1966.77,20,105.38,Sports,152,8,13
CUST-04627,56,Male,44265.45,Married,Master,Professional,Urban,1240.93,5,247.01,Fashion,126,2,4
CUST-04628,46,Female,104457.07,Married,Master,Student,Urban,6340.44,19,345.79,Home,53,6,12
CUST-04629,41,Male,70554.12,Single,Bachelor,Service,Urban,4373.28,24,214.21,Fashion,140,11,11
CUST-04630,20,Female,55567.3,Married,Master,Service,Rural,5299.69,16,317.67,Home,114,9,7
CUST-04631,23,Male,46199.71,Married,Bachelor,Service,Rural,3510.65,20,219.51,Fashion,78,11,10
CUST-04632,47,Female,97862.93,Divorced,High School,Manager,Urban,4259.88,29,153.75,Sports,193,17,12
CUST-04633,53,Female,40931.21,Married,Master,Retired,Urban,3365.0,31,108.09,Groceries,82,13,20
CUST-04634,44,Male,86269.9,Single,Bachelor,Service,Urban,4474.45,12,425.75,Groceries,32,8,2
CUST-04635,28,Non-binary,65670.23,Married,Bachelor,Technician,Urban,2031.43,12,174.25,Beauty,180,5,5
CUST-04636,55,Female,156451.71,Single,Master,Entrepreneur,Suburban,13830.81,45,236.19,Fashion,53,12,32
CUST-04637,49,Non-binary,56817.54,Single,Bachelor,Service,Urban,4648.37,22,200.4,Fashion,48,11,11
CUST-04638,18,Female,48765.1,Single,Bachelor,Professional,Rural,2090.17,17,109.97,Sports,149,9,7
CUST-04639,39,Female,210855.17,Single,Bachelor,Technician,Urban,11530.46,48,287.54,Electronics,1,29,21
CUST-04640,29,Male,124656.89,Married,High School,Entrepreneur,Urban,4794.0,27,142.88,Sports,91,16,13
CUST-04641,47,Female,55217.65,Married,Bachelor,Student,Urban,2459.62,20,123.72,Sports,100,8,11
CUST-04642,33,Female,172618.86,Married,Master,Technician,Suburban,13395.73,37,354.41,Home,7,22,15
CUST-04643,33,Male,75727.54,Married,Master,Entrepreneur,Urban,4217.45,24,204.95,Sports,101,12,11
CUST-04644,33,Male,110695.32,Married,Bachelor,Service,Urban,10552.02,40,281.77,Fashion,1,24,14
CUST-04645,36,Female,79133.04,Single,Bachelor,Manager,Suburban,5191.83,23,188.87,Sports,65,15,8
CUST-04646,33,Female,72130.09,Single,High School,Service,Urban,6642.98,35,178.88,Fashion,33,30,7
CUST-04647,26,Female,91730.39,Divorced,Bachelor,Entrepreneur,Urban,8327.32,21,452.47,Books,40,16,3
CUST-04648,39,Male,94911.5,Single,Bachelor,Student,Urban,5142.53,12,460.23,Sports,66,7,6
CUST-04649,36,Male,66991.87,Single,Bachelor,Entrepreneur,Urban,4441.64,34,170.65,Sports,93,20,15
CUST-04650,51,Female,92874.6,Divorced,Bachelor,Manager,Urban,3047.62,25,108.79,Home,130,12,11
CUST-04651,53,Male,43426.72,Married,PhD,Technician,Urban,237.29,7,30.11,Fashion,238,1,4
CUST-04652,65,Male,50751.39,Married,PhD,Student,Suburban,1873.18,5,,Books,317,1,4
CUST-04653,47,Female,167885.61,Widowed,Bachelor,Technician,Suburban,7880.96,31,245.42,Fashion,1,15,17
CUST-04654,40,Male,87850.31,Divorced,Master,Technician,Suburban,9784.75,49,208.34,Electronics,20,26,23
CUST-04655,26,Male,83939.14,Married,Bachelor,Service,Urban,5643.12,25,232.48,Fashion,77,13,10
CUST-04656,33,Male,88526.08,Divorced,High School,Entrepreneur,Urban,7581.81,41,184.57,Beauty,23,36,5
CUST-04657,23,Male,97901.47,Married,High School,Professional,Urban,4740.25,37,132.44,Books,36,29,7
CUST-04658,31,Male,152298.32,Married,PhD,Retired,Urban,12743.21,36,403.16,Fashion,42,22,13
CUST-04659,39,Male,57569.97,Single,Master,Entrepreneur,Urban,1187.58,19,56.7,Fashion,72,5,12
CUST-04660,52,Male,138513.6,Married,High School,Service,Urban,10144.52,34,283.51,Electronics,37,21,11
CUST-04661,24,Male,38248.82,Divorced,Master,Entrepreneur,Urban,2820.46,17,149.58,Groceries,160,5,10
CUST-04662,36,Female,109548.97,Married,High School,Manager,Urban,4708.66,31,151.57,Books,64,26,7
CUST-04663,46,Male,98512.55,Married,High School,Manager,Urban,5068.96,24,221.8,Sports,11,11,15
CUST-04664,28,Male,164983.89,Married,Master,Technician,Urban,10212.66,45,202.66,Home,65,30,16
CUST-04665,18,Non-binary,33080.39,Married,PhD,Service,Urban,2155.29,16,137.12,Sports,24,7,10
CUST-04666,45,Female,76440.92,Divorced,Master,Student,Urban,5250.44,24,221.69,Home,39,10,15
CUST-04667,44,Male,53556.52,Single,High School,Service,Urban,1311.15,3,515.17,Books,227,0,1
CUST-04668,35,Male,94575.8,Married,Bachelor,Retired,Suburban,4798.66,16,386.38,Home,93,6,10
CUST-04669,35,Female,106013.09,Single,High School,Professional,Rural,7319.69,16,362.27,Electronics,26,12,2
CUST-04670,29,Male,73351.24,Married,Bachelor,Retired,Suburban,5678.43,27,159.71,Groceries,139,12,16
CUST-04671,55,Male,140625.88,Divorced,Bachelor,Service,Suburban,10299.12,42,232.23,Electronics,53,16,26
CUST-04672,35,Male,61723.16,Married,Bachelor,Service,Urban,4195.36,19,218.22,Home,46,7,13
CUST-04673,48,Female,136271.42,Married,Bachelor,Service,Suburban,6657.65,28,233.52,Electronics,42,14,15
CUST-04674,41,Male,58240.86,Widowed,Bachelor,Retired,Urban,3976.41,29,132.5,Sports,63,11,20
CUST-04675,45,Male,47389.35,Married,Bachelor,Service,Suburban,1674.8,17,89.96,Groceries,63,6,12
CUST-04676,39,Female,176475.98,Widowed,Master,Technician,Urban,10048.84,45,250.47,Beauty,31,20,25
CUST-04677,37,Female,117954.71,Divorced,High School,Entrepreneur,Suburban,7678.21,39,218.92,Fashion,16,17,21
CUST-04678,42,Male,148000.17,Married,High School,Technician,Rural,15009.97,51,407.06,Home,6,30,19
CUST-04679,30,Female,92483.08,Married,Bachelor,Retired,Suburban,6207.13,40,167.68,Electronics,8,20,22
CUST-04680,33,Female,62399.53,Married,Master,Technician,Urban,8960.06,23,388.81,Beauty,76,19,5
CUST-04681,20,Female,64377.67,Married,Bachelor,Service,Rural,5031.01,41,104.76,Beauty,40,38,4
CUST-04682,50,Female,99161.02,Married,Bachelor,Entrepreneur,Suburban,10967.54,42,256.42,Electronics,15,21,20
CUST-04683,42,Female,38657.92,Married,Bachelor,Student,Suburban,754.39,12,64.33,Home,235,3,8
CUST-04684,57,Male,45786.52,Married,Bachelor,Student,Urban,120.0,7,15.0,Groceries,290,3,4
CUST-04685,18,Male,91441.89,Divorced,High School,Student,Urban,6186.98,39,176.92,Beauty,30,23,15
CUST-04686,37,Male,107806.09,Married,Bachelor,Service,Suburban,4503.75,26,172.35,Fashion,110,17,10
CUST-04687,45,Male,73656.98,Single,Bachelor,Professional,Urban,4602.22,18,300.0,Fashion,142,8,12
CUST-04688,38,Male,62203.18,Married,Bachelor,Entrepreneur,Urban,3573.02,2,1500.0,Groceries,1,1,0
CUST-04689,33,Male,54393.75,Widowed,High School,Professional,Urban,6475.11,19,270.29,Electronics,19,15,6
CUST-04690,45,Female,24144.23,Married,Master,Entrepreneur,Rural,824.45,9,100.82,Home,134,2,7
CUST-04691,49,Female,81895.22,Married,Bachelor,Entrepreneur,Urban,3669.99,29,129.36,Sports,62,17,12
CUST-04692,53,Male,37058.67,Married,Bachelor,Entrepreneur,Urban,5480.07,24,213.7,Groceries,44,14,8
CUST-04693,27,Male,75566.03,Married,Bachelor,Student,Urban,426.79,7,55.5,Home,281,1,8
CUST-04694,33,Male,121831.78,Widowed,High School,Student,Urban,5333.28,34,150.99,Beauty,66,25,9
CUST-04695,50,Male,65937.79,Single,Master,Technician,Rural,4505.53,18,222.23,Sports,60,8,9
CUST-04696,39,Female,,Divorced,Bachelor,Entrepreneur,Urban,2284.72,10,208.14,Sports,104,4,5
CUST-04697,43,Female,84940.97,Single,Master,Professional,Rural,3661.81,17,216.99,Home,82,6,9
CUST-04698,18,Female,62700.77,Married,High School,Professional,Rural,2979.08,27,95.95,Fashion,118,10,15
CUST-04699,41,Male,39329.09,Married,High School,Technician,Urban,2131.52,10,273.96,Groceries,54,1,8
CUST-04700,52,Female,54413.38,Married,PhD,Entrepreneur,Urban,1193.07,5,285.24,Books,362,1,2
CUST-04701,26,Female,84529.58,Married,Bachelor,Technician,Suburban,8233.85,39,223.58,Beauty,49,34,3
CUST-04702,34,Female,107386.37,Single,Bachelor,Manager,Suburban,5674.41,32,175.67,Sports,68,17,13
CUST-04703,28,Female,93153.44,Divorced,Master,Retired,Urban,5516.54,30,195.38,Home,27,19,9
CUST-04704,42,Female,51144.23,Married,High School,Technician,Urban,3885.55,35,116.56,Fashion,91,16,20
CUST-04705,49,Non-binary,123221.59,Divorced,High School,Technician,Suburban,8600.91,43,169.83,Home,44,19,24
CUST-04706,42,Male,35919.13,Married,Bachelor,Student,Urban,5508.96,19,264.26,Sports,72,7,13
CUST-04707,49,Male,118686.63,Widowed,Master,Entrepreneur,Rural,9139.82,33,237.27,Beauty,7,16,16
CUST-04708,50,Female,61410.45,Divorced,Bachelor,Retired,Urban,3568.06,26,122.64,Home,84,12,15
CUST-04709,35,Female,134295.67,Divorced,Master,Retired,Suburban,9199.23,41,207.61,Home,5,19,23
CUST-04710,34,Male,60461.61,Married,High School,Professional,Urban,4698.2,25,187.0,Fashion,25,13,11
CUST-04711,64,Male,66680.16,Married,Master,Manager,Urban,489.18,10,46.78,Fashion,205,4,7
CUST-04712,18,Female,60522.17,Married,Bachelor,Entrepreneur,Urban,3088.39,10,302.53,Home,96,6,6
CUST-04713,25,Male,40059.51,Single,Bachelor,Technician,Urban,1626.23,6,291.76,Groceries,127,3,1
CUST-04714,36,Non-binary,124286.66,Married,High School,Service,Suburban,5337.75,42,101.14,Beauty,35,22,18
CUST-04715,27,Non-binary,44635.67,Single,Bachelor,Retired,Suburban,3045.24,8,335.82,Beauty,177,3,5
CUST-04716,47,Female,87997.25,Widowed,Bachelor,Professional,Urban,6103.38,19,244.68,Groceries,1,6,14
CUST-04717,52,Female,55686.92,Married,High School,Technician,Urban,5047.75,33,143.58,Fashion,53,20,13
CUST-04718,28,Female,28107.18,Married,High School,Professional,Urban,1579.18,5,248.37,Sports,49,2,3
CUST-04719,45,Male,25788.48,Widowed,Master,Retired,Urban,2789.42,28,96.47,Groceries,114,8,21
CUST-04720,37,Female,160446.11,Married,Bachelor,Manager,Urban,7455.75,44,175.27,Fashion,74,19,25
CUST-04721,27,Male,74540.06,Married,High School,Technician,Urban,3766.46,17,134.86,Home,149,7,8
CUST-04722,25,Female,56479.41,Single,PhD,Retired,Urban,2004.38,13,141.72,Sports,110,6,7
CUST-04723,45,Male,60559.57,Single,High School,Professional,Suburban,4574.25,30,139.45,Groceries,158,19,12
CUST-04724,23,Male,46251.84,Married,High School,Retired,Suburban,2221.71,12,205.04,Fashion,193,5,8
CUST-04725,54,Male,187608.43,Married,High School,Technician,Urban,6494.33,42,126.34,Beauty,60,19,21
CUST-04726,46,Female,73931.78,Widowed,Bachelor,Professional,Urban,5782.62,39,162.53,Sports,37,20,21
CUST-04727,60,Female,63018.9,Single,High School,Manager,Urban,2289.31,9,287.99,Books,210,2,6
CUST-04728,37,Female,102238.73,Single,Bachelor,Professional,Urban,5120.58,24,220.68,Home,129,12,12
CUST-04729,46,Female,38096.95,Married,Bachelor,Entrepreneur,Urban,1313.59,6,264.29,Beauty,171,2,3
CUST-04730,32,Male,30321.27,Married,Master,Student,Urban,4114.5,20,218.57,Groceries,85,10,9
CUST-04731,32,Male,78389.59,Married,High School,Retired,Suburban,5202.82,27,173.59,Home,65,17,11
CUST-04732,25,Female,115876.85,Married,Bachelor,Student,Suburban,7304.92,29,230.85,Fashion,75,25,6
CUST-04733,31,Male,59522.67,Married,Bachelor,Service,Urban,3574.08,40,86.16,Home,90,14,27
CUST-04734,29,Female,99181.18,Single,Bachelor,Technician,Suburban,6439.7,24,255.82,Groceries,79,16,8
CUST-04735,35,Female,96652.65,Married,High School,Entrepreneur,Suburban,7446.02,22,293.79,Beauty,49,16,7
CUST-04736,59,Female,71019.4,Married,High School,Service,Suburban,2266.07,7,316.2,Fashion,192,1,8
CUST-04737,27,Male,44124.97,Single,High School,Service,Rural,2567.72,10,259.87,Fashion,35,3,7
CUST-04738,47,Female,159254.21,Single,Master,Student,Suburban,13911.78,37,343.89,Fashion,41,25,11
CUST-04739,40,Male,100866.96,Single,High School,Student,Urban,9506.69,61,155.93,Electronics,66,22,41
CUST-04740,26,Female,55835.88,Single,Bachelor,Professional,Suburban,1433.71,12,111.87,Groceries,217,5,7
CUST-04741,18,Female,71478.16,Single,Master,Service,Urban,5659.06,12,481.68,Home,34,6,5
CUST-04742,40,Female,86052.89,Married,Bachelor,Entrepreneur,Urban,5549.04,6,978.42,Fashion,74,3,2
CUST-04743,52,Female,36314.87,Married,Bachelor,Professional,Suburban,2808.49,8,357.31,Home,255,2,8
CUST-04744,35,Male,69795.57,Single,Master,Technician,Suburban,5056.02,27,176.7,Fashion,79,12,13
CUST-04745,47,Male,157465.76,Married,Bachelor,Technician,Suburban,10958.26,36,262.4,Beauty,38,18,17
CUST-04746,57,Male,133391.27,Divorced,High School,Entrepreneur,Urban,8993.16,43,175.51,Fashion,45,14,28
CUST-04747,39,Male,88903.25,Married,Bachelor,Service,Urban,2711.08,20,141.38,Home,88,10,12
CUST-04748,43,Male,24227.71,Married,Bachelor,Entrepreneur,Urban,1819.21,17,115.21,Sports,134,5,10
CUST-04749,26,Female,129844.87,Divorced,Master,Manager,Urban,4456.81,16,257.23,Books,44,15,0
CUST-04750,23,Female,,Single,High School,Manager,Urban,9205.35,48,173.61,Electronics,32,22,25
CUST-04751,31,Non-binary,93967.46,Single,Master,Entrepreneur,Urban,4165.87,24,190.24,Sports,69,10,12
CUST-04752,36,Female,20004.88,Divorced,High School,Student,Suburban,2081.83,16,140.05,Fashion,113,3,12
CUST-04753,34,Male,82063.21,Single,Bachelor,Professional,Suburban,5049.26,19,252.55,Groceries,163,12,8
CUST-04754,26,Male,35689.28,Married,Bachelor,Professional,Rural,1301.03,1,1164.49,Fashion,135,0,0
CUST-04755,34,Male,91624.74,Married,Bachelor,Professional,Urban,4975.74,21,175.28,Fashion,49,13,9
CUST-04756,35,Female,37664.67,Single,Master,Service,Urban,1719.43,8,211.43,Beauty,118,2,8
CUST-04757,42,Female,96226.73,Single,Bachelor,Manager,Urban,3248.58,22,152.87,Fashion,93,12,8
CUST-04758,28,Male,52791.17,Single,Bachelor,Manager,Suburban,8068.07,34,233.05,Fashion,39,32,1
CUST-04759,42,Male,174424.07,Divorced,Master,Technician,Suburban,8249.31,41,238.27,Beauty,1,20,23
CUST-04760,34,Female,,Married,Master,Student,Suburban,7428.87,37,173.71,Fashion,40,23,16
CUST-04761,53,Female,50456.73,Divorced,Bachelor,Professional,Suburban,1718.75,17,118.96,Beauty,184,6,13
CUST-04762,38,Female,55474.75,Married,High School,Professional,Urban,1055.69,13,92.4,Groceries,73,4,8
CUST-04763,28,Female,59512.95,Married,High School,Student,Urban,5378.67,31,184.56,Electronics,59,20,12
CUST-04764,30,Male,34027.49,Single,High School,Retired,Suburban,1617.49,12,142.28,Sports,48,4,7
CUST-04765,42,Female,82192.18,Single,Bachelor,Professional,Suburban,3220.54,21,141.05,Home,108,12,7
CUST-04766,60,Male,68402.38,Single,Bachelor,Professional,Urban,4874.6,26,161.91,Groceries,68,14,14
CUST-04767,46,Male,18935.23,Divorced,High School,Manager,Urban,500.39,6,78.98,Groceries,103,2,5
CUST-04768,18,Female,19602.86,Divorced,High School,Professional,Suburban,2020.65,16,126.84,Groceries,1,3,15
CUST-04769,46,Female,57105.03,Single,Bachelor,Entrepreneur,Urban,4705.79,34,125.28,Sports,45,17,17
CUST-04770,48,Female,,Married,Master,Technician,Urban,2122.37,6,361.75,Fashion,163,2,2
CUST-04771,22,Male,38628.86,Married,,Retired,Urban,2075.99,16,128.52,Sports,142,2,13
CUST-04772,45,Female,70481.25,Single,High School,Service,Urban,7063.44,12,581.49,Groceries,107,6,4
CUST-04773,26,Female,,Married,Bachelor,Student,Rural,8757.47,40,247.79,Home,30,20,21
CUST-04774,30,Female,57675.78,Widowed,Bachelor,Student,Suburban,2270.55,29,85.48,Groceries,69,16,14
CUST-04775,43,Female,158096.66,Married,High School,Entrepreneur,Urban,6017.74,49,115.09,Electronics,25,13,36
CUST-04776,48,Female,82885.75,Married,Bachelor,Professional,Urban,11270.1,53,269.21,Beauty,6,27,26
CUST-04777,31,Female,65862.0,Single,High School,Service,Urban,4570.81,24,177.78,Fashion,45,13,11
CUST-04778,44,Female,148352.47,Married,PhD,Student,Urban,8036.25,30,258.89,Fashion,10,14,15
CUST-04779,47,Male,44740.32,Married,Bachelor,Professional,Suburban,5818.41,28,163.28,Sports,98,11,18
CUST-04780,28,Male,41028.88,Married,Master,Entrepreneur,Suburban,2361.76,1,1500.0,Beauty,173,0,0
CUST-04781,50,Female,65492.25,Married,Bachelor,Entrepreneur,Urban,4273.81,11,363.58,Fashion,119,6,4
CUST-04782,34,Female,88673.84,Divorced,High School,Service,Suburban,6170.78,25,255.63,Beauty,62,23,3
CUST-04783,18,Male,110125.97,Divorced,Bachelor,Service,Suburban,5779.3,32,165.31,Books,62,22,8
CUST-04784,32,Female,49473.64,Married,Master,Retired,Urban,1764.41,15,134.32,Sports,176,7,8
CUST-04785,31,Female,114853.34,Married,Master,Student,Rural,7962.94,34,215.2,Beauty,4,28,5
CUST-04786,37,Female,62346.31,Widowed,Bachelor,Retired,Urban,5229.11,28,187.17,Books,33,20,7
CUST-04787,18,Male,91212.3,Married,Master,Service,Urban,4824.15,18,165.13,Home,5,7,10
CUST-04788,21,Female,24931.22,Single,Bachelor,Entrepreneur,Urban,1629.97,13,126.34,Books,216,6,8
CUST-04789,47,Female,144796.86,Married,Bachelor,Technician,Urban,8495.34,35,214.63,Fashion,20,17,16
CUST-04790,19,Female,29484.42,Single,PhD,Manager,Urban,2607.11,4,666.63,Beauty,128,1,3
CUST-04791,30,Male,25936.94,Married,Bachelor,Professional,Rural,1902.14,13,162.4,Beauty,112,4,11
CUST-04792,55,Male,100118.62,Married,Master,Entrepreneur,Urban,10326.78,40,237.27,Electronics,17,23,16
CUST-04793,34,Female,72297.6,Single,High School,Student,Rural,3109.19,19,155.85,Home,89,7,11
CUST-04794,32,Female,82884.99,Married,High School,Service,Urban,8155.01,22,363.28,Electronics,40,18,4
CUST-04795,18,Male,72135.89,Single,Bachelor,Manager,Suburban,7480.98,25,278.52,Fashion,92,12,11
CUST-04796,50,Female,89605.73,Single,PhD,Technician,Suburban,4101.28,24,192.07,Groceries,110,13,13
CUST-04797,44,Female,98652.49,Married,High School,Service,Suburban,5368.84,23,200.48,Home,39,9,13
CUST-04798,38,Female,84777.39,Single,High School,Professional,Urban,4484.57,38,106.88,Home,48,19,21
CUST-04799,47,Non-binary,100571.57,Married,Bachelor,Entrepreneur,Urban,1609.14,5,369.85,Groceries,62,1,5
CUST-04800,54,Male,88874.49,Married,Bachelor,Manager,Suburban,1413.78,10,139.68,Groceries,363,2,10
CUST-04801,28,Female,60026.43,Single,Bachelor,Manager,Urban,6551.72,23,268.6,Sports,88,9,16
CUST-04802,51,Female,84129.18,Married,Bachelor,Manager,Urban,5219.34,16,333.52,Sports,23,9,7
CUST-04803,32,Female,188432.7,Married,High School,Student,Suburban,8998.72,35,278.51,Electronics,28,8,29
CUST-04804,37,Female,44518.58,Married,Bachelor,Manager,Suburban,5481.76,30,145.68,Fashion,94,12,18
CUST-04805,48,Male,72278.42,Married,Master,Service,Urban,759.11,3,250.87,Fashion,296,1,1
CUST-04806,45,Male,73705.1,Married,High School,Professional,Urban,1471.71,1,1263.12,Home,212,0,3
CUST-04807,26,Male,52072.0,Divorced,Master,Retired,Suburban,6345.99,9,792.08,Home,102,4,5
CUST-04808,24,Male,37848.65,Divorced,High School,Student,Rural,2428.7,19,107.6,Beauty,197,7,13
CUST-04809,38,Female,71388.35,Married,Bachelor,Technician,Urban,4846.81,22,218.35,Home,92,10,12
CUST-04810,43,Male,42288.03,Single,High School,Student,Urban,2466.86,16,157.56,Groceries,151,6,12
CUST-04811,22,Male,65703.94,Married,Bachelor,Manager,Suburban,2748.65,6,500.62,Groceries,64,2,2
CUST-04812,26,Male,36752.3,Married,High School,Retired,Urban,2618.67,11,277.93,Groceries,83,4,6
CUST-04813,22,Female,40690.71,Married,Bachelor,Entrepreneur,Rural,3370.77,8,392.9,Groceries,41,2,6
CUST-04814,18,Female,45010.83,Widowed,High School,Student,Suburban,4371.55,22,187.77,Beauty,41,16,8
CUST-04815,33,Male,90347.56,Married,Master,Student,Urban,2996.67,12,257.58,Groceries,49,5,5
CUST-04816,46,Male,198216.81,Single,Bachelor,Professional,Urban,8537.49,37,266.01,Beauty,29,22,17
CUST-04817,26,Female,90193.24,Married,Bachelor,Entrepreneur,Urban,6897.16,11,715.71,Fashion,84,6,3
CUST-04818,25,Female,,Married,Bachelor,Manager,Urban,2231.06,15,163.5,Beauty,99,6,10
CUST-04819,32,Male,,Single,High School,Professional,Urban,1583.25,12,103.93,Sports,157,4,6
CUST-04820,21,Female,43244.23,Married,High School,Retired,Urban,2343.8,13,189.69,Fashion,176,4,8
CUST-04821,53,Female,93518.28,Single,High School,Manager,Suburban,949.01,8,129.16,Fashion,365,2,8
CUST-04822,64,Female,57717.3,Married,Bachelor,Manager,Urban,5626.76,26,224.78,Groceries,18,20,7
CUST-04823,23,Female,39782.66,Single,Bachelor,Technician,Suburban,1508.44,15,105.26,Sports,159,7,7
CUST-04824,48,Female,40987.92,Single,Bachelor,Manager,Urban,1315.49,10,92.19,Books,365,1,7
CUST-04825,18,Female,98479.3,Married,High School,Entrepreneur,Urban,3780.2,36,116.13,Home,35,19,17
CUST-04826,20,Female,96267.09,Single,Bachelor,Retired,Urban,6517.82,25,220.9,Fashion,68,10,14
CUST-04827,31,Female,155455.89,Married,Bachelor,Retired,Rural,8871.37,36,246.01,Fashion,30,20,18
CUST-04828,34,Female,83039.94,Divorced,Master,Professional,Urban,5172.92,13,,Fashion,107,7,6
CUST-04829,54,Non-binary,18776.74,Single,Master,Professional,Suburban,620.77,8,71.46,Books,240,2,8
CUST-04830,28,Female,93596.91,Single,High School,Retired,Suburban,5911.47,28,185.66,Electronics,75,25,5
CUST-04831,27,Female,53534.85,Widowed,Master,Service,Urban,1371.25,7,165.42,Beauty,100,2,4
CUST-04832,28,Male,75514.66,Divorced,Bachelor,Technician,Suburban,5632.65,23,197.74,Groceries,95,12,13
CUST-04833,42,Female,45109.99,Widowed,Bachelor,Student,Suburban,1101.16,19,64.33,Groceries,148,7,10
CUST-04834,52,Male,66666.06,Divorced,High School,Manager,Suburban,1610.28,5,330.21,Books,301,2,5
CUST-04835,51,Female,82479.08,Divorced,Bachelor,Professional,Rural,3890.93,17,236.05,Sports,31,7,10
CUST-04836,39,Female,49668.05,Divorced,Master,Professional,Urban,972.87,8,145.09,Home,132,2,7
CUST-04837,30,Male,167700.34,Married,Bachelor,Technician,Suburban,12062.63,53,235.97,Home,37,14,40
CUST-04838,44,Female,133474.4,Married,Bachelor,Professional,Urban,11103.63,34,367.49,Beauty,17,18,18
CUST-04839,32,Female,141740.31,Divorced,Bachelor,Service,Rural,7889.41,48,178.46,Electronics,27,22,26
CUST-04840,21,Female,159448.15,Married,High School,Manager,Suburban,8026.72,36,185.69,Fashion,31,16,18
CUST-04841,32,Male,57650.37,Married,Bachelor,Service,Rural,6319.99,33,200.88,Beauty,36,31,4
CUST-04842,42,Male,101887.16,Single,Bachelor,Entrepreneur,Suburban,5321.53,21,234.3,Sports,81,8,13
CUST-04843,36,Female,93007.93,Married,Master,Retired,Rural,5481.2,19,274.21,Home,30,10,9
CUST-04844,29,Male,113861.8,Married,Master,Manager,Urban,4194.02,23,162.33,Home,190,12,9
CUST-04845,34,Male,50293.8,Divorced,Bachelor,Professional,Urban,4161.33,20,216.08,Home,64,11,10
CUST-04846,44,Female,48553.26,Single,High School,Professional,Suburban,6924.51,28,240.85,Groceries,99,10,20
CUST-04847,45,Female,167419.9,Single,Master,Service,Urban,11090.64,21,527.63,Beauty,28,7,15
CUST-04848,33,Non-binary,66261.3,Single,High School,Professional,Suburban,1551.26,15,80.0,Groceries,39,8,7
CUST-04849,31,Female,144724.99,Married,Bachelor,Technician,Suburban,15598.21,30,604.07,Fashion,47,12,16
CUST-04850,32,Male,95976.54,Married,Bachelor,Manager,Suburban,120.0,1,120.76,Home,311,0,2
CUST-04851,30,Male,105466.96,Divorced,Master,Professional,Suburban,3117.48,19,180.94,Fashion,121,12,6
CUST-04852,41,Male,56189.53,Married,Bachelor,Student,Urban,1825.9,4,393.52,Books,348,1,2
CUST-04853,62,Male,45994.89,Married,High School,Entrepreneur,Urban,679.82,9,82.8,Fashion,329,2,9
CUST-04854,47,Female,73286.95,Married,Bachelor,Entrepreneur,Suburban,12445.21,37,222.6,Beauty,31,15,23
CUST-04855,44,Female,86148.92,Married,Bachelor,Manager,Suburban,15283.39,38,489.48,Beauty,11,19,19
CUST-04856,18,Female,79647.7,Widowed,Master,Student,Urban,6610.42,22,305.23,Beauty,28,15,9
CUST-04857,37,Male,88888.34,Married,Master,Technician,Suburban,5954.32,22,183.35,Fashion,62,8,14
CUST-04858,31,Male,69475.23,Married,Bachelor,Technician,Suburban,2722.98,7,360.49,Beauty,92,2,6
CUST-04859,34,Female,84925.08,Married,Bachelor,Student,Suburban,8414.84,32,309.46,Home,44,19,15
