Customer_ID,Assigned_Segment,Cluster
CUST-04512,Budget Shoppers,2
CUST-04513,Premium Loyalists,3
CUST-04514,Premium Loyalists,3
CUST-04515,Premium Loyalists,3
CUST-04516,Occasional Buyers,1
CUST-04517,Occasional Buyers,1
CUST-04518,Occasional Buyers,1
CUST-04519,Budget Shoppers,2
CUST-04520,Occasional Buyers,1
CUST-04521,Premium Loyalists,3
CUST-04522,Budget Shoppers,2
CUST-04523,Budget Shoppers,2
CUST-04524,Premium Loyalists,3
CUST-04525,Budget Shoppers,2
CUST-04526,Budget Shoppers,2
CUST-04527,At-Risk Customers,0
CUST-04528,Budget Shoppers,2
CUST-04529,Occasional Buyers,1
CUST-04530,Budget Shoppers,2
CUST-04531,Budget Shoppers,2
CUST-04532,Occasional Buyers,1
CUST-04533,Budget Shoppers,2
CUST-04534,Budget Shoppers,2
CUST-04535,Occasional Buyers,1
CUST-04536,Premium Loyalists,3
CUST-04537,Budget Shoppers,2
CUST-04538,Occasional Buyers,1
CUST-04539,Premium Loyalists,3
CUST-04540,Occasional Buyers,1
CUST-04541,Premium Loyalists,3
CUST-04542,Premium Loyalists,3
CUST-04543,Occasional Buyers,1
CUST-04544,Budget Shoppers,2
CUST-04545,Budget Shoppers,2
CUST-04546,Occasional Buyers,1
CUST-04547,Occasional Buyers,1
CUST-04548,Occasional Buyers,1
CUST-04549,Budget Shoppers,2
CUST-04550,Budget Shoppers,2
CUST-04551,Premium Loyalists,3
CUST-04552,Budget Shoppers,2
CUST-04553,Premium Loyalists,3
CUST-04554,Budget Shoppers,2
CUST-04555,Budget Shoppers,2
CUST-04556,Budget Shoppers,2
CUST-04557,Budget Shoppers,2
CUST-04558,At-Risk Customers,0
CUST-04559,Premium Loyalists,3
CUST-04560,Budget Shoppers,2
CUST-04561,Occasional Buyers,1
CUST-04562,Occasional Buyers,1
CUST-04563,Occasional Buyers,1
CUST-04564,Budget Shoppers,2
CUST-04565,Premium Loyalists,3
CUST-04566,Budget Shoppers,2
CUST-04567,Budget Shoppers,2
CUST-04568,Premium Loyalists,3
CUST-04569,Budget Shoppers,2
CUST-04570,Budget Shoppers,2
CUST-04571,Occasional Buyers,1
CUST-04572,Occasional Buyers,1
CUST-04573,Premium Loyalists,3
CUST-04574,Occasional Buyers,1
CUST-04575,Budget Shoppers,2
CUST-04576,Budget Shoppers,2
CUST-04577,At-Risk Customers,0
CUST-04578,Premium Loyalists,3
CUST-04579,Budget Shoppers,2
CUST-04580,Premium Loyalists,3
CUST-04581,Budget Shoppers,2
CUST-04582,At-Risk Customers,0
CUST-04583,Budget Shoppers,2
CUST-04584,Occasional Buyers,1
CUST-04585,Budget Shoppers,2
CUST-04586,Budget Shoppers,2
CUST-04587,Budget Shoppers,2
CUST-04588,Occasional Buyers,1
CUST-04589,Budget Shoppers,2
CUST-04590,Occasional Buyers,1
CUST-04591,Budget Shoppers,2
CUST-04592,Budget Shoppers,2
CUST-04593,Budget Shoppers,2
CUST-04594,Budget Shoppers,2
CUST-04595,Occasional Buyers,1
CUST-04596,Occasional Buyers,1
CUST-04597,Occasional Buyers,1
CUST-04598,Budget Shoppers,2
CUST-04599,Occasional Buyers,1
CUST-04600,Occasional Buyers,1
CUST-04601,Occasional Buyers,1
CUST-04602,Occasional Buyers,1
CUST-04603,Occasional Buyers,1
CUST-04604,Budget Shoppers,2
CUST-04605,Budget Shoppers,2
CUST-04606,Occasional Buyers,1
CUST-04607,Occasional Buyers,1
CUST-04608,Occasional Buyers,1
CUST-04609,Premium Loyalists,3
CUST-04610,Occasional Buyers,1
CUST-04611,Occasional Buyers,1
CUST-04612,Occasional Buyers,1
CUST-04613,Budget Shoppers,2
CUST-04614,Occasional Buyers,1
CUST-04615,Occasional Buyers,1
CUST-04616,Occasional Buyers,1
CUST-04617,Premium Loyalists,3
CUST-04618,Budget Shoppers,2
CUST-04619,Occasional Buyers,1
CUST-04620,Budget Shoppers,2
CUST-04621,Occasional Buyers,1
CUST-04622,Occasional Buyers,1
CUST-04623,Budget Shoppers,2
CUST-04624,Occasional Buyers,1
CUST-04625,Premium Loyalists,3
CUST-04626,Budget Shoppers,2
CUST-04627,Budget Shoppers,2
CUST-04628,Occasional Buyers,1
CUST-04629,Occasional Buyers,1
CUST-04630,Occasional Buyers,1
CUST-04631,Occasional Buyers,1
CUST-04632,Occasional Buyers,1
CUST-04633,Occasional Buyers,1
CUST-04634,Occasional Buyers,1
CUST-04635,Budget Shoppers,2
CUST-04636,Premium Loyalists,3
CUST-04637,Occasional Buyers,1
CUST-04638,Budget Shoppers,2
CUST-04639,Premium Loyalists,3
CUST-04640,Occasional Buyers,1
CUST-04641,Budget Shoppers,2
CUST-04642,Premium Loyalists,3
CUST-04643,Occasional Buyers,1
CUST-04644,Premium Loyalists,3
CUST-04645,Occasional Buyers,1
CUST-04646,Occasional Buyers,1
CUST-04647,Occasional Buyers,1
CUST-04648,Occasional Buyers,1
CUST-04649,Occasional Buyers,1
CUST-04650,Occasional Buyers,1
CUST-04651,Budget Shoppers,2
CUST-04652,Budget Shoppers,2
CUST-04653,Premium Loyalists,3
CUST-04654,Premium Loyalists,3
CUST-04655,Occasional Buyers,1
CUST-04656,Premium Loyalists,3
CUST-04657,Occasional Buyers,1
CUST-04658,Premium Loyalists,3
CUST-04659,Budget Shoppers,2
CUST-04660,Premium Loyalists,3
CUST-04661,Budget Shoppers,2
CUST-04662,Occasional Buyers,1
CUST-04663,Occasional Buyers,1
CUST-04664,Premium Loyalists,3
CUST-04665,Occasional Buyers,1
CUST-04666,Occasional Buyers,1
CUST-04667,Budget Shoppers,2
CUST-04668,Occasional Buyers,1
CUST-04669,Occasional Buyers,1
CUST-04670,Occasional Buyers,1
CUST-04671,Premium Loyalists,3
CUST-04672,Occasional Buyers,1
CUST-04673,Premium Loyalists,3
CUST-04674,Occasional Buyers,1
CUST-04675,Budget Shoppers,2
CUST-04676,Premium Loyalists,3
CUST-04677,Premium Loyalists,3
CUST-04678,Premium Loyalists,3
CUST-04679,Premium Loyalists,3
CUST-04680,Occasional Buyers,1
CUST-04681,Occasional Buyers,1
CUST-04682,Premium Loyalists,3
CUST-04683,Budget Shoppers,2
CUST-04684,Budget Shoppers,2
CUST-04685,Occasional Buyers,1
CUST-04686,Occasional Buyers,1
CUST-04687,Budget Shoppers,2
CUST-04688,At-Risk Customers,0
CUST-04689,Occasional Buyers,1
CUST-04690,Budget Shoppers,2
CUST-04691,Occasional Buyers,1
CUST-04692,Occasional Buyers,1
CUST-04693,Budget Shoppers,2
CUST-04694,Occasional Buyers,1
CUST-04695,Occasional Buyers,1
CUST-04696,Budget Shoppers,2
CUST-04697,Occasional Buyers,1
CUST-04698,Occasional Buyers,1
CUST-04699,Budget Shoppers,2
CUST-04700,Budget Shoppers,2
CUST-04701,Occasional Buyers,1
CUST-04702,Occasional Buyers,1
CUST-04703,Occasional Buyers,1
CUST-04704,Occasional Buyers,1
CUST-04705,Premium Loyalists,3
CUST-04706,Occasional Buyers,1
CUST-04707,Premium Loyalists,3
CUST-04708,Occasional Buyers,1
CUST-04709,Premium Loyalists,3
CUST-04710,Occasional Buyers,1
CUST-04711,Budget Shoppers,2
CUST-04712,Budget Shoppers,2
CUST-04713,Budget Shoppers,2
CUST-04714,Premium Loyalists,3
CUST-04715,Budget Shoppers,2
CUST-04716,Occasional Buyers,1
CUST-04717,Occasional Buyers,1
CUST-04718,Budget Shoppers,2
CUST-04719,Occasional Buyers,1
CUST-04720,Premium Loyalists,3
CUST-04721,Budget Shoppers,2
CUST-04722,Budget Shoppers,2
CUST-04723,Occasional Buyers,1
CUST-04724,Budget Shoppers,2
CUST-04725,Premium Loyalists,3
CUST-04726,Premium Loyalists,3
CUST-04727,Budget Shoppers,2
CUST-04728,Occasional Buyers,1
CUST-04729,Budget Shoppers,2
CUST-04730,Occasional Buyers,1
CUST-04731,Occasional Buyers,1
CUST-04732,Occasional Buyers,1
CUST-04733,Occasional Buyers,1
CUST-04734,Occasional Buyers,1
CUST-04735,Occasional Buyers,1
CUST-04736,Budget Shoppers,2
CUST-04737,Occasional Buyers,1
CUST-04738,Premium Loyalists,3
CUST-04739,Premium Loyalists,3
CUST-04740,Budget Shoppers,2
CUST-04741,Occasional Buyers,1
CUST-04742,At-Risk Customers,0
CUST-04743,Budget Shoppers,2
CUST-04744,Occasional Buyers,1
CUST-04745,Premium Loyalists,3
CUST-04746,Premium Loyalists,3
CUST-04747,Occasional Buyers,1
CUST-04748,Budget Shoppers,2
CUST-04749,Occasional Buyers,1
CUST-04750,Premium Loyalists,3
CUST-04751,Occasional Buyers,1
CUST-04752,Budget Shoppers,2
CUST-04753,Budget Shoppers,2
CUST-04754,At-Risk Customers,0
CUST-04755,Occasional Buyers,1
CUST-04756,Budget Shoppers,2
CUST-04757,Occasional Buyers,1
CUST-04758,Occasional Buyers,1
CUST-04759,Premium Loyalists,3
CUST-04760,Premium Loyalists,3
CUST-04761,Budget Shoppers,2
CUST-04762,Budget Shoppers,2
CUST-04763,Occasional Buyers,1
CUST-04764,Budget Shoppers,2
CUST-04765,Occasional Buyers,1
CUST-04766,Occasional Buyers,1
CUST-04767,Budget Shoppers,2
CUST-04768,Occasional Buyers,1
CUST-04769,Occasional Buyers,1
CUST-04770,Budget Shoppers,2
CUST-04771,Budget Shoppers,2
CUST-04772,Occasional Buyers,1
CUST-04773,Premium Loyalists,3
CUST-04774,Occasional Buyers,1
CUST-04775,Premium Loyalists,3
CUST-04776,Premium Loyalists,3
CUST-04777,Occasional Buyers,1
CUST-04778,Premium Loyalists,3
CUST-04779,Occasional Buyers,1
CUST-04780,At-Risk Customers,0
CUST-04781,Budget Shoppers,2
CUST-04782,Occasional Buyers,1
CUST-04783,Occasional Buyers,1
CUST-04784,Budget Shoppers,2
CUST-04785,Premium Loyalists,3
CUST-04786,Occasional Buyers,1
CUST-04787,Occasional Buyers,1
CUST-04788,Budget Shoppers,2
CUST-04789,Premium Loyalists,3
CUST-04790,Budget Shoppers,2
CUST-04791,Budget Shoppers,2
CUST-04792,Premium Loyalists,3
CUST-04793,Occasional Buyers,1
CUST-04794,Occasional Buyers,1
CUST-04795,Occasional Buyers,1
CUST-04796,Occasional Buyers,1
CUST-04797,Occasional Buyers,1
CUST-04798,Occasional Buyers,1
CUST-04799,Budget Shoppers,2
CUST-04800,Budget Shoppers,2
CUST-04801,Occasional Buyers,1
CUST-04802,Occasional Buyers,1
CUST-04803,Premium Loyalists,3
CUST-04804,Occasional Buyers,1
CUST-04805,Budget Shoppers,2
CUST-04806,At-Risk Customers,0
CUST-04807,At-Risk Customers,0
CUST-04808,Budget Shoppers,2
CUST-04809,Occasional Buyers,1
CUST-04810,Budget Shoppers,2
CUST-04811,Budget Shoppers,2
CUST-04812,Budget Shoppers,2
CUST-04813,Budget Shoppers,2
CUST-04814,Occasional Buyers,1
CUST-04815,Occasional Buyers,1
CUST-04816,Premium Loyalists,3
CUST-04817,Occasional Buyers,1
CUST-04818,Budget Shoppers,2
CUST-04819,Budget Shoppers,2
CUST-04820,Budget Shoppers,2
CUST-04821,Budget Shoppers,2
CUST-04822,Occasional Buyers,1
CUST-04823,Budget Shoppers,2
CUST-04824,Budget Shoppers,2
CUST-04825,Occasional Buyers,1
CUST-04826,Occasional Buyers,1
CUST-04827,Premium Loyalists,3
CUST-04828,Budget Shoppers,2
CUST-04829,Budget Shoppers,2
CUST-04830,Occasional Buyers,1
CUST-04831,Budget Shoppers,2
CUST-04832,Occasional Buyers,1
CUST-04833,Budget Shoppers,2
CUST-04834,Budget Shoppers,2
CUST-04835,Occasional Buyers,1
CUST-04836,Budget Shoppers,2
CUST-04837,Premium Loyalists,3
CUST-04838,Premium Loyalists,3
CUST-04839,Premium Loyalists,3
CUST-04840,Premium Loyalists,3
CUST-04841,Occasional Buyers,1
CUST-04842,Occasional Buyers,1
CUST-04843,Occasional Buyers,1
CUST-04844,Budget Shoppers,2
CUST-04845,Occasional Buyers,1
CUST-04846,Occasional Buyers,1
CUST-04847,Premium Loyalists,3
CUST-04848,Budget Shoppers,2
CUST-04849,Premium Loyalists,3
CUST-04850,Budget Shoppers,2
CUST-04851,Occasional Buyers,1
CUST-04852,Budget Shoppers,2
CUST-04853,Budget Shoppers,2
CUST-04854,Premium Loyalists,3
CUST-04855,Premium Loyalists,3
CUST-04856,Occasional Buyers,1
CUST-04857,Occasional Buyers,1
CUST-04858,Budget Shoppers,2
CUST-04859,Premium Loyalists,3
CUST-04860,Occasional Buyers,1
CUST-04861,Budget Shoppers,2
CUST-04862,Occasional Buyers,1
CUST-04863,Occasional Buyers,1
CUST-04864,Budget Shoppers,2
CUST-04865,Budget Shoppers,2
CUST-04866,Premium Loyalists,3
CUST-04867,Occasional Buyers,1
CUST-04868,Occasional Buyers,1
CUST-04869,Occasional Buyers,1
CUST-04870,Budget Shoppers,2
CUST-04871,Budget Shoppers,2
CUST-04872,Occasional Buyers,1
CUST-04873,Budget Shoppers,2
CUST-04874,Budget Shoppers,2
CUST-04875,Occasional Buyers,1
CUST-04876,Budget Shoppers,2
CUST-04877,Budget Shoppers,2
CUST-04878,Budget Shoppers,2
CUST-04879,Occasional Buyers,1
CUST-04880,Occasional Buyers,1
CUST-04881,Premium Loyalists,3
CUST-04882,Budget Shoppers,2
CUST-04883,Budget Shoppers,2
CUST-04884,Occasional Buyers,1
CUST-04885,Premium Loyalists,3
CUST-04886,Budget Shoppers,2
CUST-04887,Premium Loyalists,3
CUST-04888,Budget Shoppers,2
CUST-04889,Occasional Buyers,1
CUST-04890,Occasional Buyers,1
CUST-04891,Occasional Buyers,1
CUST-04892,Occasional Buyers,1
CUST-04893,Occasional Buyers,1
CUST-04894,Budget Shoppers,2
CUST-04895,Budget Shoppers,2
CUST-04896,Budget Shoppers,2
CUST-04897,Premium Loyalists,3
CUST-04898,Budget Shoppers,2
CUST-04899,Occasional Buyers,1
CUST-04900,Budget Shoppers,2
CUST-04901,Budget Shoppers,2
CUST-04902,Budget Shoppers,2
CUST-04903,Premium Loyalists,3
CUST-04904,Premium Loyalists,3
CUST-04905,Budget Shoppers,2
CUST-04906,Budget Shoppers,2
CUST-04907,Occasional Buyers,1
CUST-04908,Premium Loyalists,3
CUST-04909,Budget Shoppers,2
CUST-04910,Occasional Buyers,1
CUST-04911,Premium Loyalists,3
CUST-04912,Occasional Buyers,1
CUST-04913,Occasional Buyers,1
CUST-04914,Occasional Buyers,1
CUST-04915,Occasional Buyers,1
CUST-04916,At-Risk Customers,0
CUST-04917,Budget Shoppers,2
CUST-04918,Budget Shoppers,2
CUST-04919,Occasional Buyers,1
CUST-04920,Occasional Buyers,1
CUST-04921,Occasional Buyers,1
CUST-04922,Premium Loyalists,3
CUST-04923,Occasional Buyers,1
CUST-04924,Occasional Buyers,1
CUST-04925,Occasional Buyers,1
CUST-04926,Occasional Buyers,1
CUST-04927,Budget Shoppers,2
CUST-04928,Budget Shoppers,2
CUST-04929,At-Risk Customers,0
CUST-04930,Budget Shoppers,2
CUST-04931,Budget Shoppers,2
CUST-04932,Budget Shoppers,2
CUST-04933,Budget Shoppers,2
CUST-04934,Occasional Buyers,1
CUST-04935,Occasional Buyers,1
CUST-04936,Premium Loyalists,3
CUST-04937,Occasional Buyers,1
CUST-04938,Budget Shoppers,2
CUST-04939,Budget Shoppers,2
CUST-04940,Premium Loyalists,3
CUST-04941,Occasional Buyers,1
CUST-04942,Premium Loyalists,3
CUST-04943,Budget Shoppers,2
CUST-04944,Occasional Buyers,1
CUST-04945,Budget Shoppers,2
CUST-04946,Budget Shoppers,2
CUST-04947,Budget Shoppers,2
CUST-04948,Budget Shoppers,2
CUST-04949,Budget Shoppers,2
CUST-04950,Budget Shoppers,2
CUST-04951,Occasional Buyers,1
CUST-04952,Budget Shoppers,2
CUST-04953,Premium Loyalists,3
CUST-04954,Occasional Buyers,1
CUST-04955,Occasional Buyers,1
CUST-04956,Occasional Buyers,1
CUST-04957,Occasional Buyers,1
CUST-04958,Occasional Buyers,1
CUST-04959,Occasional Buyers,1
CUST-04960,Budget Shoppers,2
CUST-04961,Premium Loyalists,3
CUST-04962,Premium Loyalists,3
CUST-04963,Budget Shoppers,2
CUST-04964,Occasional Buyers,1
CUST-04965,Occasional Buyers,1
CUST-04966,Premium Loyalists,3
CUST-04967,Occasional Buyers,1
CUST-04968,Occasional Buyers,1
CUST-04969,Premium Loyalists,3
CUST-04970,Budget Shoppers,2
CUST-04971,Budget Shoppers,2
CUST-04972,Occasional Buyers,1
CUST-04973,Occasional Buyers,1
CUST-04974,Occasional Buyers,1
CUST-04975,Budget Shoppers,2
CUST-04976,Occasional Buyers,1
CUST-04977,Occasional Buyers,1
CUST-04978,Occasional Buyers,1
CUST-04979,Budget Shoppers,2
CUST-04980,Occasional Buyers,1
CUST-04981,Occasional Buyers,1
CUST-04982,Occasional Buyers,1
CUST-04983,Occasional Buyers,1
CUST-04984,Premium Loyalists,3
CUST-04985,Occasional Buyers,1
CUST-04986,Occasional Buyers,1
CUST-04987,Occasional Buyers,1
CUST-04988,Occasional Buyers,1
CUST-04989,Occasional Buyers,1
CUST-04990,Premium Loyalists,3
CUST-04991,Premium Loyalists,3
CUST-04992,Occasional Buyers,1
CUST-04993,Budget Shoppers,2
CUST-04994,Occasional Buyers,1
CUST-04995,Budget Shoppers,2
CUST-04996,Occasional Buyers,1
CUST-04997,Premium Loyalists,3
CUST-04998,Occasional Buyers,1
CUST-04999,Occasional Buyers,1
CUST-05000,Budget Shoppers,2
CUST-05001,Occasional Buyers,1
CUST-05002,Budget Shoppers,2
CUST-05003,Budget Shoppers,2
CUST-05004,Premium Loyalists,3
CUST-05005,Premium Loyalists,3
CUST-05006,Occasional Buyers,1
CUST-05007,Budget Shoppers,2
CUST-05008,Budget Shoppers,2
CUST-05009,Budget Shoppers,2
CUST-05010,Budget Shoppers,2
CUST-05011,Occasional Buyers,1
CUST-05012,Budget Shoppers,2
CUST-05013,Occasional Buyers,1
CUST-05014,At-Risk Customers,0
CUST-05015,Occasional Buyers,1
CUST-05016,Occasional Buyers,1
CUST-05017,Budget Shoppers,2
CUST-05018,Budget Shoppers,2
CUST-05019,Budget Shoppers,2
CUST-05020,Occasional Buyers,1
CUST-05021,Occasional Buyers,1
CUST-05022,Budget Shoppers,2
CUST-05023,Occasional Buyers,1
CUST-05024,Budget Shoppers,2
CUST-05025,Budget Shoppers,2
CUST-05026,Budget Shoppers,2
CUST-05027,Budget Shoppers,2
CUST-05028,Occasional Buyers,1
CUST-05029,Budget Shoppers,2
CUST-05030,Premium Loyalists,3
CUST-05031,Premium Loyalists,3
CUST-05032,Occasional Buyers,1
CUST-05033,Premium Loyalists,3
CUST-05034,Budget Shoppers,2
CUST-05035,Budget Shoppers,2
CUST-05036,Occasional Buyers,1
CUST-05037,Occasional Buyers,1
CUST-05038,Occasional Buyers,1
CUST-05039,Occasional Buyers,1
CUST-05040,Budget Shoppers,2
CUST-05041,Occasional Buyers,1
CUST-05042,Premium Loyalists,3
CUST-05043,Occasional Buyers,1
CUST-05044,Occasional Buyers,1
CUST-05045,Occasional Buyers,1
CUST-05046,Occasional Buyers,1
CUST-05047,Occasional Buyers,1
CUST-05048,At-Risk Customers,0
CUST-05049,Premium Loyalists,3
CUST-05050,Occasional Buyers,1
CUST-05051,Occasional Buyers,1
CUST-05052,Occasional Buyers,1
CUST-05053,Budget Shoppers,2
CUST-05054,Occasional Buyers,1
CUST-05055,Budget Shoppers,2
CUST-05056,Budget Shoppers,2
CUST-05057,Budget Shoppers,2
CUST-05058,At-Risk Customers,0
CUST-05059,Occasional Buyers,1
CUST-05060,Premium Loyalists,3
CUST-05061,Premium Loyalists,3
CUST-05062,Premium Loyalists,3
CUST-05063,Premium Loyalists,3
CUST-05064,Premium Loyalists,3
CUST-05065,Occasional Buyers,1
CUST-05066,Budget Shoppers,2
CUST-05067,Budget Shoppers,2
CUST-05068,Occasional Buyers,1
CUST-05069,Occasional Buyers,1
CUST-05070,At-Risk Customers,0
CUST-05071,Occasional Buyers,1
CUST-05072,Occasional Buyers,1
CUST-05073,Occasional Buyers,1
CUST-05074,Budget Shoppers,2
CUST-05075,Occasional Buyers,1
CUST-05076,Occasional Buyers,1
CUST-05077,Budget Shoppers,2
CUST-05078,Premium Loyalists,3
CUST-05079,Occasional Buyers,1
CUST-05080,Budget Shoppers,2
CUST-05081,Premium Loyalists,3
CUST-05082,Budget Shoppers,2
CUST-05083,Occasional Buyers,1
CUST-05084,Premium Loyalists,3
CUST-05085,Premium Loyalists,3
CUST-05086,Budget Shoppers,2
CUST-05087,Budget Shoppers,2
CUST-05088,Occasional Buyers,1
CUST-05089,Occasional Buyers,1
CUST-05090,Occasional Buyers,1
CUST-05091,Occasional Buyers,1
CUST-05092,Budget Shoppers,2
CUST-05093,Occasional Buyers,1
CUST-05094,Occasional Buyers,1
CUST-05095,Occasional Buyers,1
CUST-05096,Budget Shoppers,2
CUST-05097,Budget Shoppers,2
CUST-05098,Budget Shoppers,2
CUST-05099,At-Risk Customers,0
CUST-05100,Occasional Buyers,1
CUST-05101,Budget Shoppers,2
CUST-05102,Occasional Buyers,1
CUST-05103,Premium Loyalists,3
CUST-05104,Occasional Buyers,1
CUST-05105,Budget Shoppers,2
CUST-05106,Occasional Buyers,1
CUST-05107,Premium Loyalists,3
CUST-05108,Occasional Buyers,1
CUST-05109,Budget Shoppers,2
CUST-05110,Budget Shoppers,2
CUST-05111,Premium Loyalists,3
CUST-05112,Budget Shoppers,2
CUST-05113,Budget Shoppers,2
CUST-05114,Occasional Buyers,1
CUST-05115,Premium Loyalists,3
CUST-05116,Occasional Buyers,1
CUST-05117,Budget Shoppers,2
CUST-05118,Budget Shoppers,2
CUST-05119,Premium Loyalists,3
CUST-05120,Budget Shoppers,2
CUST-05121,Budget Shoppers,2
CUST-05122,Occasional Buyers,1
CUST-05123,Occasional Buyers,1
CUST-05124,Occasional Buyers,1
CUST-05125,Budget Shoppers,2
CUST-05126,Occasional Buyers,1
CUST-05127,Occasional Buyers,1
CUST-05128,At-Risk Customers,0
CUST-05129,Occasional Buyers,1
CUST-05130,Occasional Buyers,1
CUST-05131,Occasional Buyers,1
CUST-05132,Premium Loyalists,3
CUST-05133,Occasional Buyers,1
CUST-05134,Occasional Buyers,1
CUST-05135,Occasional Buyers,1
CUST-05136,Budget Shoppers,2
CUST-05137,Premium Loyalists,3
CUST-05138,Premium Loyalists,3
CUST-05139,Occasional Buyers,1
CUST-05140,Budget Shoppers,2
CUST-05141,Budget Shoppers,2
CUST-05142,Budget Shoppers,2
CUST-05143,Occasional Buyers,1
CUST-05144,Premium Loyalists,3
CUST-05145,Occasional Buyers,1
CUST-05146,Budget Shoppers,2
CUST-05147,Occasional Buyers,1
CUST-05148,Budget Shoppers,2
CUST-05149,Occasional Buyers,1
CUST-05150,Occasional Buyers,1
CUST-05151,Occasional Buyers,1
CUST-05152,Occasional Buyers,1
CUST-05153,Occasional Buyers,1
CUST-05154,Occasional Buyers,1
CUST-05155,Premium Loyalists,3
CUST-05156,Premium Loyalists,3
CUST-05157,Occasional Buyers,1
CUST-05158,Budget Shoppers,2
CUST-05159,Occasional Buyers,1
CUST-05160,Occasional Buyers,1
CUST-05161,Occasional Buyers,1
CUST-05162,Occasional Buyers,1
CUST-05163,Premium Loyalists,3
CUST-05164,Occasional Buyers,1
CUST-05165,Budget Shoppers,2
CUST-05166,Budget Shoppers,2
CUST-05167,Occasional Buyers,1
CUST-05168,Budget Shoppers,2
CUST-05169,Premium Loyalists,3
CUST-05170,At-Risk Customers,0
CUST-05171,Budget Shoppers,2
CUST-05172,Budget Shoppers,2
CUST-05173,Budget Shoppers,2
CUST-05174,Premium Loyalists,3
CUST-05175,Occasional Buyers,1
CUST-05176,Premium Loyalists,3
CUST-05177,Occasional Buyers,1
CUST-05178,Premium Loyalists,3
CUST-05179,Budget Shoppers,2
CUST-05180,Budget Shoppers,2
CUST-05181,Budget Shoppers,2
CUST-05182,Occasional Buyers,1
CUST-05183,Premium Loyalists,3
CUST-05184,Budget Shoppers,2
CUST-05185,Premium Loyalists,3
CUST-05186,Occasional Buyers,1
CUST-05187,Premium Loyalists,3
CUST-05188,Budget Shoppers,2
CUST-05189,Occasional Buyers,1
CUST-05190,Budget Shoppers,2
CUST-05191,Budget Shoppers,2
CUST-05192,Budget Shoppers,2
CUST-05193,Premium Loyalists,3
CUST-05194,Budget Shoppers,2
CUST-05195,Occasional Buyers,1
CUST-05196,Occasional Buyers,1
CUST-05197,Occasional Buyers,1
CUST-05198,Budget Shoppers,2
CUST-05199,Budget Shoppers,2
CUST-05200,Budget Shoppers,2
CUST-05201,Budget Shoppers,2
CUST-05202,Premium Loyalists,3
CUST-05203,Premium Loyalists,3
CUST-05204,Occasional Buyers,1
CUST-05205,Premium Loyalists,3
CUST-05206,Premium Loyalists,3
CUST-05207,Premium Loyalists,3
CUST-05208,Premium Loyalists,3
CUST-05209,Premium Loyalists,3
CUST-05210,Premium Loyalists,3
CUST-05211,Budget Shoppers,2
CUST-05212,At-Risk Customers,0
CUST-05213,Premium Loyalists,3
CUST-05214,Occasional Buyers,1
CUST-05215,Occasional Buyers,1
CUST-05216,Occasional Buyers,1
CUST-05217,Occasional Buyers,1
CUST-05218,Premium Loyalists,3
CUST-05219,Occasional Buyers,1
CUST-05220,Premium Loyalists,3
CUST-05221,Premium Loyalists,3
CUST-05222,Budget Shoppers,2
CUST-05223,Premium Loyalists,3
CUST-05224,Premium Loyalists,3
CUST-05225,Budget Shoppers,2
CUST-05226,Occasional Buyers,1
CUST-05227,Premium Loyalists,3
CUST-05228,Premium Loyalists,3
CUST-05229,Occasional Buyers,1
CUST-05230,Occasional Buyers,1
CUST-05231,Budget Shoppers,2
CUST-05232,Occasional Buyers,1
CUST-05233,Occasional Buyers,1
CUST-05234,Premium Loyalists,3
CUST-05235,Budget Shoppers,2
CUST-05236,Budget Shoppers,2
CUST-05237,Occasional Buyers,1
CUST-05238,Premium Loyalists,3
CUST-05239,Occasional Buyers,1
CUST-05240,Budget Shoppers,2
CUST-05241,Premium Loyalists,3
CUST-05242,Occasional Buyers,1
CUST-05243,Occasional Buyers,1
CUST-05244,Occasional Buyers,1
CUST-05245,Occasional Buyers,1
CUST-05246,Budget Shoppers,2
CUST-05247,Budget Shoppers,2
CUST-05248,Occasional Buyers,1
CUST-05249,Premium Loyalists,3
CUST-05250,Budget Shoppers,2
CUST-05251,Occasional Buyers,1
CUST-05252,Premium Loyalists,3
CUST-05253,Occasional Buyers,1
CUST-05254,Budget Shoppers,2
CUST-05255,Budget Shoppers,2
CUST-05256,Occasional Buyers,1
CUST-05257,Budget Shoppers,2
CUST-05258,Occasional Buyers,1
CUST-05259,Occasional Buyers,1
CUST-05260,Occasional Buyers,1
CUST-05261,Budget Shoppers,2
CUST-05262,Budget Shoppers,2
CUST-05263,Premium Loyalists,3
CUST-05264,Occasional Buyers,1
CUST-05265,Occasional Buyers,1
CUST-05266,Premium Loyalists,3
CUST-05267,Occasional Buyers,1
CUST-05268,Occasional Buyers,1
CUST-05269,Occasional Buyers,1
CUST-05270,Budget Shoppers,2
CUST-05271,Occasional Buyers,1
CUST-05272,Occasional Buyers,1
CUST-05273,Budget Shoppers,2
CUST-05274,Occasional Buyers,1
CUST-05275,Occasional Buyers,1
CUST-05276,Budget Shoppers,2
CUST-05277,Budget Shoppers,2
CUST-05278,Budget Shoppers,2
CUST-05279,Premium Loyalists,3
CUST-05280,Budget Shoppers,2
CUST-05281,Occasional Buyers,1
CUST-05282,Occasional Buyers,1
CUST-05283,Occasional Buyers,1
CUST-05284,Occasional Buyers,1
CUST-05285,Occasional Buyers,1
CUST-05286,Premium Loyalists,3
CUST-05287,Budget Shoppers,2
